municipio,uf,codigo_ibge,latitude,longitude,aeroporto_mais_proximo,codigo_iata,codigo_icao,codigo_principal,distancia_km
Ibirubá,RS,4310009.0,-28.62760778243802,-53.08835401952327,Lauro Kurtz Airport,PFB,SBPF,PFB,85.83
Igrejinha,RS,4310108.0,-29.572220455755296,-50.79871073332167,Canoas Air Force Base,\N,SBCO,\N,53.3
Ijuí,RS,4310207.0,-28.388536540984898,-53.918066835708004,Santo Ângelo Airport,GEL,SBNM,GEL,27.29
Ilópolis,RS,4310306.0,-28.9291527317996,-52.12215749463723,Lauro Kurtz Airport,PFB,SBPF,PFB,78.76
Imbé,RS,4310330.0,-29.974777820670003,-50.13057994071811,Canoas Air Force Base,\N,SBCO,\N,97.72
Imigrante,RS,4310363.0,-29.3521581197828,-51.77019051007443,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,59.09
Independência,RS,4310405.0,-27.84733155806685,-54.18810833458961,Santa Rosa Airport,SRA,SSZR,SRA,33.32
Inhacorá,RS,4310413.0,-27.880454458342847,-54.012545591407985,Santo Ângelo Airport,GEL,SBNM,GEL,47.19
Ipê,RS,4310439.0,-28.818328031830347,-51.279910192200106,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,43.07
Ipiranga Do Sul,RS,4310462.0,-27.935984284854346,-52.4250606441447,Erechim Airport,ERM,SSER,ERM,34.16
Iraí,RS,4310504.0,-27.192281975018393,-53.26429601851491,Itapiranga Airport,\N,SSYT,\N,42.06
Itaara,RS,4310538.0,-29.602887954743846,-53.75784924900447,Santa Maria Airport,RIA,SBSM,RIA,13.82
Itacurubi,RS,4310553.0,-28.802205033086945,-55.23272326405162,Santo Ângelo Airport,GEL,SBNM,GEL,118.93
Itapuca,RS,4310579.0,-28.780295702981046,-52.17236684520344,Lauro Kurtz Airport,PFB,SBPF,PFB,61.51
Itaqui,RS,4310603.0,-29.128636899060865,-56.55713349703035,Rubem Berta Airport,URG,SBUG,URG,86.32
Itati,RS,4310652.0,-29.500248495475596,-50.101782261394746,Diomício Freitas Airport,CCM,SBCM,CCM,108.68
Itatiba Do Sul,RS,4310702.0,-27.3832919400558,-52.452443254705486,Serafin Enoss Bertaso Airport,XAP,SBCH,XAP,34.27
Ivorá,RS,4310751.0,-29.519534484333693,-53.580885619439755,Santa Maria Airport,RIA,SBSM,RIA,23.72
Ivoti,RS,4310801.0,-29.594156522862445,-51.159574194329906,Canoas Air Force Base,\N,SBCO,\N,39.14
Jaboticaba,RS,4310850.0,-27.631222386294,-53.28438940204714,Itapiranga Airport,\N,SSYT,\N,67.26
Jacuizinho,RS,4310876.0,-29.03381635611165,-53.05655065879694,Santa Maria Airport,RIA,SBSM,RIA,97.07
Jacutinga,RS,4310900.0,-27.72849363356665,-52.54317280643034,Erechim Airport,ERM,SSER,ERM,28.06
Jaguarão,RS,4311007.0,-32.56356866851495,-53.377522915312866,João Simões Lopes Neto International Airport,PET,SBPK,PET,136.39
Jaguari,RS,4311106.0,-29.497346731215398,-54.69384667132917,Santa Maria Airport,RIA,SBSM,RIA,100.1
Jaquirana,RS,4311122.0,-28.880567591349347,-50.35803672220016,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,87.98
Jari,RS,4311130.0,-29.290081096840495,-54.21993582028203,Santa Maria Airport,RIA,SBSM,RIA,69.59
Jóia,RS,4311155.0,-28.645623534627997,-54.115964897021044,Santo Ângelo Airport,GEL,SBNM,GEL,40.8
Júlio De Castilhos,RS,4311205.0,-29.22644911927475,-53.68309961461099,Santa Maria Airport,RIA,SBSM,RIA,53.93
Lagoa Bonita Do Sul,RS,4311239.0,-29.494131400442352,-53.0169831807835,Santa Maria Airport,RIA,SBSM,RIA,69.24
Lagoão,RS,4311254.0,-29.224316401148897,-52.77502890825968,Santa Maria Airport,RIA,SBSM,RIA,103.68
Lagoa Dos Três Cantos,RS,4311270.0,-28.569468132746998,-52.8578352424045,Lauro Kurtz Airport,PFB,SBPF,PFB,63.32
Lagoa Vermelha,RS,4311304.0,-28.20887024621235,-51.52722852914472,Lauro Kurtz Airport,PFB,SBPF,PFB,78.41
Lajeado,RS,4311403.0,-29.465454402470996,-51.96782770050011,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,81.32
Lajeado Do Bugre,RS,4311429.0,-27.69076940838025,-53.18138713375967,Itapiranga Airport,\N,SSYT,\N,78.71
Lavras Do Sul,RS,4311502.0,-30.81200999303945,-53.898476655467604,Comandante Gustavo Kraemer Airport,BGX,SBBG,BGX,67.47
Liberato Salzano,RS,4311601.0,-27.5964701638556,-53.07486073721783,Serafin Enoss Bertaso Airport,XAP,SBCH,XAP,65.94
Lindolfo Collor,RS,4311627.0,-29.600803585793248,-51.208155321557655,Canoas Air Force Base,\N,SBCO,\N,38.87
Linha Nova,RS,4311643.0,-29.462638602550598,-51.2019020947684,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,29.56
Machadinho,RS,4311700.0,-27.56813996990855,-51.66750736046918,Santa Terezinha Airport,JCB,SSJA,JCB,45.53
Maçambará,RS,4311718.0,-29.14614419918415,-56.06361348173554,Rubem Berta Airport,URG,SBUG,URG,117.92
Mampituba,RS,4311734.0,-29.210649419724447,-49.93651355239561,Diomício Freitas Airport,CCM,SBCM,CCM,73.72
Manoel Viana,RS,4311759.0,-29.580537182645347,-55.49166253945296,Rubem Berta Airport,URG,SBUG,URG,151.08
Maquiné,RS,4311775.0,-29.6791370128964,-50.20339481262929,Canoas Air Force Base,\N,SBCO,\N,95.51
Maratá,RS,4311791.0,-29.55532296759795,-51.555566883264135,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,53.47
Marau,RS,4311809.0,-28.448453927276343,-52.19677693400009,Lauro Kurtz Airport,PFB,SBPF,PFB,26.04
Marcelino Ramos,RS,4311908.0,-27.4613912128695,-51.913318943727425,Concórdia Airport,CCI,SSCK,CCI,34.12
Mariana Pimentel,RS,4311981.0,-30.3536222023384,-51.587342991443286,Salgado Filho Airport,POA,SBPA,POA,56.52
Mariano Moro,RS,4312005.0,-27.35261278834745,-52.14889181732799,Concórdia Airport,CCI,SSCK,CCI,21.36
Marques De Souza,RS,4312054.0,-29.3291373440536,-52.097804428415216,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,89.52
Mata,RS,4312104.0,-29.569391775553548,-54.45243548193522,Santa Maria Airport,RIA,SBSM,RIA,75.53
Mato Castelhano,RS,4312138.0,-28.275761741247997,-52.197260881204244,Lauro Kurtz Airport,PFB,SBPF,PFB,13.15
Mato Leitão,RS,4312153.0,-29.524830337797745,-52.13302932633252,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,98.61
Mato Queimado,RS,4312179.0,-28.255815987012646,-54.616836877726776,Santa Rosa Airport,SRA,SSZR,SRA,39.96
Maximiliano De Almeida,RS,4312203.0,-27.63494065176085,-51.80171819700591,Erechim Airport,ERM,SSER,ERM,46.05
Minas Do Leão,RS,4312252.0,-30.12243951072465,-52.05128019857718,Salgado Filho Airport,POA,SBPA,POA,85.87
Miraguaí,RS,4312302.0,-27.4960764230659,-53.68599404476809,Itapiranga Airport,\N,SSYT,\N,39.32
Montauri,RS,4312351.0,-28.6532071850553,-52.076108191111885,Lauro Kurtz Airport,PFB,SBPF,PFB,51.67
Monte Alegre Dos Campos,RS,4312377.0,-28.685071775718647,-50.782833705111614,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,69.23
Monte Belo Do Sul,RS,4312385.0,-29.159941223129447,-51.63155924539031,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,43.31
Montenegro,RS,4312401.0,-29.688118609863796,-51.46129937568185,Canoas Air Force Base,\N,SBCO,\N,41.91
Mormaço,RS,4312427.0,-28.693351220219146,-52.69282631505651,Lauro Kurtz Airport,PFB,SBPF,PFB,61.47
Morrinhos Do Sul,RS,4312443.0,-29.362963630042405,-49.932762974333016,Diomício Freitas Airport,CCM,SBCM,CCM,86.67
Morro Redondo,RS,4312450.0,-31.582203227446144,-52.65778020139443,João Simões Lopes Neto International Airport,PET,SBPK,PET,34.72
Morro Reuter,RS,4312476.0,-29.539341658588146,-51.08008834780717,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,39.45
Mostardas,RS,4312500.0,-31.10822510740745,-50.91915885107164,Mostardas Airport,\N,SSMT,\N,0.99
Muçum,RS,4312609.0,-29.165614814579598,-51.86605552605175,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,65.97
Muitos Capões,RS,4312617.0,-28.318912801480547,-51.184602344895715,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,97.65
Muliterno,RS,4312625.0,-28.330265356274246,-51.7687012353332,Lauro Kurtz Airport,PFB,SBPF,PFB,55.46
Não-Me-Toque,RS,4312658.0,-28.459906765875047,-52.81927949242342,Lauro Kurtz Airport,PFB,SBPF,PFB,53.86
Nicolau Vergueiro,RS,4312674.0,-28.536214813866447,-52.462400673190345,Lauro Kurtz Airport,PFB,SBPF,PFB,35.1
Nonoai,RS,4312708.0,-27.354664532484648,-52.77618856723593,Serafin Enoss Bertaso Airport,XAP,SBCH,XAP,27.22
Nova Alvorada,RS,4312757.0,-28.6765644327978,-52.167133917291316,Lauro Kurtz Airport,PFB,SBPF,PFB,50.56
Nova Araçá,RS,4312807.0,-28.658176037072447,-51.74216463396725,Lauro Kurtz Airport,PFB,SBPF,PFB,73.39
Nova Bassano,RS,4312906.0,-28.723468641616797,-51.703231417395756,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,72.74
Nova Boa Vista,RS,4312955.0,-27.987967659123598,-52.98147684380079,Lauro Kurtz Airport,PFB,SBPF,PFB,70.25
Nova Bréscia,RS,4313003.0,-29.216511432547648,-52.01798354061164,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,80.63
Nova Candelária,RS,4313011.0,-27.61209816094705,-54.10411423976083,Santa Rosa Airport,SRA,SSZR,SRA,52.45
Nova Esperança Do Sul,RS,4313037.0,-29.40459570862755,-54.83587290185419,Santa Maria Airport,RIA,SBSM,RIA,116.13
Nova Hartz,RS,4313060.0,-29.5857475329704,-50.90379343073836,Canoas Air Force Base,\N,SBCO,\N,46.3
Nova Pádua,RS,4313086.0,-29.030046445285496,-51.30682464221199,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,21.9
Nova Palma,RS,4313102.0,-29.4730257379506,-53.47063511088279,Santa Maria Airport,RIA,SBSM,RIA,33.84
Nova Petrópolis,RS,4313201.0,-29.37620886943505,-51.10695392395609,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,21.39
Nova Prata,RS,4313300.0,-28.783944713190145,-51.60899569201773,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,61.57
Nova Ramada,RS,4313334.0,-28.082644872405147,-53.706937337891574,Santo Ângelo Airport,GEL,SBNM,GEL,50.42
Nova Roma Do Sul,RS,4313359.0,-28.984748912048346,-51.405157474965115,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,31.7
Nova Santa Rita,RS,4313375.0,-29.848615535624653,-51.275210689013306,Canoas Air Force Base,\N,SBCO,\N,16.62
Novo Cabrais,RS,4313391.0,-29.736254605733194,-52.955086064131336,Santa Maria Airport,RIA,SBSM,RIA,70.85
Novo Hamburgo,RS,4313409.0,-29.6863260251772,-51.12860527763185,Canoas Air Force Base,\N,SBCO,\N,28.91
Novo Machado,RS,4313425.0,-27.578400650578146,-54.50338441453013,Santa Rosa Airport,SRA,SSZR,SRA,36.54
Novo Tiradentes,RS,4313441.0,-27.5635584344757,-53.18570258906555,Itapiranga Airport,\N,SSYT,\N,68.06
Novo Xingu,RS,4313466.0,-27.7481146921356,-53.06410929947435,Erechim Airport,ERM,SSER,ERM,78.93
Novo Barreiro,RS,4313490.0,-27.906788467025798,-53.11349885101444,Lauro Kurtz Airport,PFB,SBPF,PFB,85.83
Osório,RS,4313508.0,-29.892697077517344,-50.26679781261562,Canoas Air Force Base,\N,SBCO,\N,84.79
Paim Filho,RS,4313607.0,-27.7033080739322,-51.761596640946124,Erechim Airport,ERM,SSER,ERM,50.11
Palmares Do Sul,RS,4313656.0,-30.2600666451319,-50.50605197226179,Salgado Filho Airport,POA,SBPA,POA,70.48
Palmeira Das Missões,RS,4313706.0,-27.900620875431848,-53.31495391055135,Itapiranga Airport,\N,SSYT,\N,91.89
Palmitinho,RS,4313805.0,-27.35601991393775,-53.55554601298824,Itapiranga Airport,\N,SSYT,\N,27.01
Panambi,RS,4313904.0,-28.29273053692485,-53.500265167445235,Santo Ângelo Airport,GEL,SBNM,GEL,65.5
Pantano Grande,RS,4313953.0,-30.194551527174944,-52.373900235301996,Salgado Filho Airport,POA,SBPA,POA,117.81
Paraí,RS,4314001.0,-28.599620533732548,-51.782096045056676,Lauro Kurtz Airport,PFB,SBPF,PFB,66.33
Paraíso Do Sul,RS,4314027.0,-29.7313142401478,-53.17910023895461,Santa Maria Airport,RIA,SBSM,RIA,49.21
Pareci Novo,RS,4314035.0,-29.6393892914087,-51.3988696583788,Canoas Air Force Base,\N,SBCO,\N,42.01
Parobé,RS,4314050.0,-29.631749277632146,-50.83486590232739,Canoas Air Force Base,\N,SBCO,\N,45.97
Passa Sete,RS,4314068.0,-29.451665568898797,-52.96398323521278,Santa Maria Airport,RIA,SBSM,RIA,75.75
Passo Do Sobrado,RS,4314076.0,-29.745793549976955,-52.27875819432265,Salgado Filho Airport,POA,SBPA,POA,110.3
Passo Fundo,RS,4314100.0,-28.261767127904847,-52.40709509261714,Lauro Kurtz Airport,PFB,SBPF,PFB,8.13
Paulo Bento,RS,4314134.0,-27.70410028270795,-52.422435631104314,Erechim Airport,ERM,SSER,ERM,15.89
Paverama,RS,4314159.0,-29.554856139936298,-51.73029296715045,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,65.94
Pedras Altas,RS,4314175.0,-31.733636939470948,-53.5871703196396,Comandante Gustavo Kraemer Airport,BGX,SBBG,BGX,62.69
Pedro Osório,RS,4314209.0,-31.863828221811797,-52.826311733932606,João Simões Lopes Neto International Airport,PET,SBPK,PET,49.82
Pejuçara,RS,4314308.0,-28.421586064158333,-53.65654233177373,Santo Ângelo Airport,GEL,SBNM,GEL,52.51
Pelotas,RS,4314407.0,-31.71959788082915,-52.34432006299152,João Simões Lopes Neto International Airport,PET,SBPK,PET,1.58
Picada Café,RS,4314423.0,-29.454384443051897,-51.06404982026197,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,31.01
Pinhal,RS,4314456.0,-27.51167424345755,-53.2147061788915,Itapiranga Airport,\N,SSYT,\N,62.05
Pinhal Da Serra,RS,4314464.0,-27.87666458677115,-51.17010272373396,Santa Terezinha Airport,JCB,SSJA,JCB,87.05
Pinhal Grande,RS,4314472.0,-29.335360128916097,-53.33863833714476,Santa Maria Airport,RIA,SBSM,RIA,53.78
Pinheirinho Do Vale,RS,4314498.0,-27.209762789259646,-53.619560956929604,Itapiranga Airport,\N,SSYT,\N,9.94
Pinheiro Machado,RS,4314506.0,-31.580592668694344,-53.38461996827735,Comandante Gustavo Kraemer Airport,BGX,SBBG,BGX,72.16
Pirapó,RS,4314555.0,-28.045315837627797,-55.200309947211785,Santa Rosa Airport,SRA,SSZR,SRA,68.52
Piratini,RS,4314605.0,-31.444112473353595,-53.104734453972135,João Simões Lopes Neto International Airport,PET,SBPK,PET,79.67
Planalto,RS,4314704.0,-27.33146387546615,-53.05888081313901,Serafin Enoss Bertaso Airport,XAP,SBCH,XAP,45.42
Poço Das Antas,RS,4314753.0,-29.454546477830394,-51.670890273323,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,54.91
Pontão,RS,4314779.0,-28.0618408393643,-52.6753994466165,Lauro Kurtz Airport,PFB,SBPF,PFB,39.74
Ponte Preta,RS,4314787.0,-27.657039970073647,-52.49023192124268,Erechim Airport,ERM,SSER,ERM,21.86
Portão,RS,4314803.0,-29.696258601139647,-51.23014964424564,Canoas Air Force Base,\N,SBCO,\N,28.97
Porto Alegre,RS,4314902.0,-30.030036774766394,-51.228660463702326,Salgado Filho Airport,POA,SBPA,POA,6.79
Porto Lucena,RS,4315008.0,-27.851375115972598,-55.011562045252425,Santa Rosa Airport,SRA,SSZR,SRA,48.67
Porto Mauá,RS,4315057.0,-27.5786353600571,-54.67195189149801,Santa Rosa Airport,SRA,SSZR,SRA,39.41
Porto Vera Cruz,RS,4315073.0,-27.734373919408448,-54.89903182404469,Santa Rosa Airport,SRA,SSZR,SRA,41.88
Porto Xavier,RS,4315107.0,-27.9056898469343,-55.139560262015976,Santa Rosa Airport,SRA,SSZR,SRA,60.84
Pouso Novo,RS,4315131.0,-29.169761252323504,-52.21086973950664,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,99.4
Presidente Lucena,RS,4315149.0,-29.5261270681801,-51.181599695051645,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,36.59
Progresso,RS,4315156.0,-29.240308678121046,-52.30171660294892,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,108.24
Protásio Alves,RS,4315172.0,-28.756712831185194,-51.47363169725827,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,56.33
Putinga,RS,4315206.0,-28.998755654131045,-52.159910694708856,Lauro Kurtz Airport,PFB,SBPF,PFB,85.49
Quaraí,RS,4315305.0,-30.38286796088125,-56.45364704038363,Rubem Berta Airport,URG,SBUG,URG,87.32
Quatro Irmãos,RS,4315313.0,-27.821196688680097,-52.442768604506156,Erechim Airport,ERM,SSER,ERM,24.67
Quevedos,RS,4315321.0,-29.3519213499725,-54.07125472235076,Santa Maria Airport,RIA,SBSM,RIA,54.51
Quinze De Novembro,RS,4315354.0,-28.742361349923268,-53.09672205678183,Lauro Kurtz Airport,PFB,SBPF,PFB,93.46
Redentora,RS,4315404.0,-27.6615398826699,-53.641933693995334,Itapiranga Airport,\N,SSYT,\N,57.88
Relvado,RS,4315453.0,-29.112278666125597,-52.072948554296566,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,86.5
Restinga Seca,RS,4315503.0,-29.8139485366989,-53.37056857654741,Santa Maria Airport,RIA,SBSM,RIA,32.71
Rio Dos Índios,RS,4315552.0,-27.2983975952198,-52.840057892829186,Serafin Enoss Bertaso Airport,XAP,SBCH,XAP,25.74
Rio Grande,RS,4315602.0,-32.050445792652496,-52.08676969911346,João Simões Lopes Neto International Airport,PET,SBPK,PET,43.37
Rio Pardo,RS,4315701.0,-29.98562587865325,-52.37901825123632,Salgado Filho Airport,POA,SBPA,POA,116.31
Riozinho,RS,4315750.0,-29.6422860137917,-50.47381811378627,Canoas Air Force Base,\N,SBCO,\N,72.99
Roca Sales,RS,4315800.0,-29.28507007371335,-51.86389175992197,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,66.35
Rodeio Bonito,RS,4315909.0,-27.470403435462053,-53.168530604343786,Itapiranga Airport,\N,SSYT,\N,62.78
Rolador,RS,4315958.0,-28.256344217328,-54.81942697541037,Santa Rosa Airport,SRA,SSZR,SRA,48.7
Rolante,RS,4316006.0,-29.640762889996548,-50.573442334588236,Canoas Air Force Base,\N,SBCO,\N,64.71
Ronda Alta,RS,4316105.0,-27.78193135286675,-52.80653352556913,Erechim Airport,ERM,SSER,ERM,54.63
Rondinha,RS,4316204.0,-27.8318159703692,-52.906160156480375,Erechim Airport,ERM,SSER,ERM,65.55
Roque Gonzales,RS,4316303.0,-28.13536698689495,-55.02918612434585,Santa Rosa Airport,SRA,SSZR,SRA,56.04
Rosário Do Sul,RS,4316402.0,-30.244033237809845,-54.94576085525191,Santa Maria Airport,RIA,SBSM,RIA,134.83
Sagrada Família,RS,4316428.0,-27.706730990501548,-53.13565171803107,Serafin Enoss Bertaso Airport,XAP,SBCH,XAP,79.3
Saldanha Marinho,RS,4316436.0,-28.40328617068647,-53.09410720156067,Lauro Kurtz Airport,PFB,SBPF,PFB,77.19
Salto Do Jacuí,RS,4316451.0,-29.08868124781691,-53.21330965240639,Santa Maria Airport,RIA,SBSM,RIA,83.13
Salvador Das Missões,RS,4316477.0,-28.121697445133993,-54.83774201881225,Santa Rosa Airport,SRA,SSZR,SRA,39.27
Salvador Do Sul,RS,4316501.0,-29.439732220880046,-51.50942145947653,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,41.26
Sananduva,RS,4316600.0,-27.944006510196193,-51.813501913945565,Erechim Airport,ERM,SSER,ERM,54.64
Santa Bárbara Do Sul,RS,4316709.0,-28.3651668167465,-53.25052670755038,Santo Ângelo Airport,GEL,SBNM,GEL,90.39
Santa Cecília Do Sul,RS,4316733.0,-28.1644511049731,-51.92667126109561,Lauro Kurtz Airport,PFB,SBPF,PFB,40.18
Santa Clara Do Sul,RS,4316758.0,-29.4635962109187,-52.08092582393156,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,91.54
Santa Cruz Do Sul,RS,4316808.0,-29.719768433746548,-52.429928587370384,Santa Maria Airport,RIA,SBSM,RIA,121.52
Santa Maria,RS,4316907.0,-29.685581803545695,-53.80867539466287,Santa Maria Airport,RIA,SBSM,RIA,11.99
Santa Maria Do Herval,RS,4316956.0,-29.503515538799896,-50.98725540936425,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,39.21
Santa Margarida Do Sul,RS,4316972.0,-30.34510345091045,-54.0909546703586,Santa Maria Airport,RIA,SBSM,RIA,80.43
Santana Da Boa Vista,RS,4317004.0,-30.8747025739616,-53.11587499869907,Comandante Gustavo Kraemer Airport,BGX,SBBG,BGX,110.82
Sant'ana Do Livramento,RS,4317103.0,-30.889384011212897,-55.53481426795971,Comandante Gustavo Kraemer Airport,BGX,SBBG,BGX,146.41
Santa Rosa,RS,4317202.0,-27.866749798922992,-54.47822409876086,Santa Rosa Airport,SRA,SSZR,SRA,6.08
Santa Tereza,RS,4317251.0,-29.171634439872495,-51.734344242398926,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,53.16
Santa Vitória Do Palmar,RS,4317301.0,-33.519860030694744,-53.36700638073329,João Simões Lopes Neto International Airport,PET,SBPK,PET,222.71
Santiago,RS,4317400.0,-29.191460170894352,-54.869075853788594,Santo Ângelo Airport,GEL,SBNM,GEL,122.03
Santo Ângelo,RS,4317509.0,-28.30193787334735,-54.26414279842693,Santo Ângelo Airport,GEL,SBNM,GEL,9.57
Santo Antônio Do Palma,RS,4317558.0,-28.49744510452955,-52.02463305955936,Lauro Kurtz Airport,PFB,SBPF,PFB,40.83
Santo Antônio Da Patrulha,RS,4317608.0,-29.832034016925096,-50.52098593667778,Canoas Air Force Base,\N,SBCO,\N,61.42
Santo Antônio Das Missões,RS,4317707.0,-28.508096977591844,-55.22455664263438,Santa Rosa Airport,SRA,SSZR,SRA,96.09
Santo Antônio Do Planalto,RS,4317756.0,-28.39592890663105,-52.683725844432246,Lauro Kurtz Airport,PFB,SBPF,PFB,38.83
Santo Augusto,RS,4317806.0,-27.853490776403298,-53.77884959829321,Santo Ângelo Airport,GEL,SBNM,GEL,61.1
Santo Cristo,RS,4317905.0,-27.819929734601047,-54.66874789529039,Santa Rosa Airport,SRA,SSZR,SRA,17.49
Santo Expedito Do Sul,RS,4317954.0,-27.909369424614347,-51.643572174325556,Erechim Airport,ERM,SSER,ERM,67.34
São Borja,RS,4318002.0,-28.662837526694652,-56.00102915361849,Rubem Berta Airport,URG,SBUG,URG,160.07
São Domingos Do Sul,RS,4318051.0,-28.5317631267992,-51.89318671418116,Lauro Kurtz Airport,PFB,SBPF,PFB,53.12
São Francisco De Assis,RS,4318101.0,-29.552715906738243,-55.13238574024511,Santa Maria Airport,RIA,SBSM,RIA,140.69
São Francisco De Paula,RS,4318200.0,-29.4440980747993,-50.582108107830436,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,64.8
São Gabriel,RS,4318309.0,-30.336760054851446,-54.32047785810761,Santa Maria Airport,RIA,SBSM,RIA,92.42
São Jerônimo,RS,4318408.0,-29.95943866480495,-51.72817750324042,Salgado Filho Airport,POA,SBPA,POA,53.77
São João Da Urtiga,RS,4318424.0,-27.82668996551355,-51.82583854759288,Erechim Airport,ERM,SSER,ERM,47.24
São João Do Polêsine,RS,4318432.0,-29.614676416364293,-53.446350434806185,Santa Maria Airport,RIA,SBSM,RIA,25.72
São Jorge,RS,4318440.0,-28.498080971001446,-51.70296858933929,Lauro Kurtz Airport,PFB,SBPF,PFB,67.24
São José Das Missões,RS,4318457.0,-27.778183318051596,-53.1187752690111,Erechim Airport,ERM,SSER,ERM,84.71
São José Do Herval,RS,4318465.0,-29.041447021339845,-52.29301647412179,Lauro Kurtz Airport,PFB,SBPF,PFB,88.73
São José Do Hortêncio,RS,4318481.0,-29.540048607318944,-51.24959755714379,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,38.61
São José Do Inhacorá,RS,4318499.0,-27.722584567332,-54.13355020273899,Santa Rosa Airport,SRA,SSZR,SRA,43.2
São José Do Norte,RS,4318507.0,-32.02060911273805,-52.03420227198381,João Simões Lopes Neto International Airport,PET,SBPK,PET,43.56
São José Do Ouro,RS,4318606.0,-27.771255406484997,-51.59476767799111,Santa Terezinha Airport,JCB,SSJA,JCB,66.83
São José Do Sul,RS,4318614.0,-29.543469517815797,-51.48638383068533,Hugo Cantergiani Regional Airport,CXJ,SBCX,CXJ,48.19
São José Dos Ausentes,RS,4318622.0,-28.749906432033804,-50.063612937632854,Diomício Freitas Airport,CCM,SBCM,CCM,62.68
São Leopoldo,RS,4318705.0,-29.765866542385098,-51.14623456157217,Canoas Air Force Base,\N,SBCO,\N,20.02
São Lourenço Do Sul,RS,4318804.0,-31.36402372115115,-51.97691523576228,João Simões Lopes Neto International Airport,PET,SBPK,PET,51.55
São Luiz Gonzaga,RS,4318903.0,-28.40664695300935,-54.9596595493639,Santa Rosa Airport,SRA,SSZR,SRA,70.32
